Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
281693,"Empire of Blue Water: Captain Morgan's Great Pirate Army, the Epic Battle for the Americas, and the Catastrophe That Ended the Outlaws' Bloody Reign",Stephan Talty,"Talty, Stephan",,"=""0307236609""","=""9780307236609""",0,3.88,Crown,Hardcover,352,2007,2007,,2016/12/13,to-read,to-read (#265),to-read,,,,0,0
25013067,SPQR: A History of Ancient Rome,Mary Beard,"Beard, Mary",,"=""0871404230""","=""9780871404237""",3,4.06,Liveright,Hardcover,606,2015,2015,2016/12/12,2016/11/20,,,read,,,,1,0
7886338,The Lifecycle of Software Objects,Ted Chiang,"Chiang, Ted",,"=""1596063173""","=""9781596063174""",3,3.91,Subterranean Pr,Hardcover,150,2010,2010,2016/12/03,2016/11/30,,,read,,,,1,0
12344554,Jak być leniwym,Tom Hodgkinson,"Hodgkinson, Tom",Małgorzata Glasenapp,"=""837414498X""","=""9788374144988""",0,3.75,W.A.B,Hardcover,400,2008,2004,,2016/12/01,to-read,to-read (#264),to-read,,,,0,0
8264505,Endgame: Bobby Fischer's Remarkable Rise and Fall—From America's Brightest Prodigy to the Edge of Madness,Frank Brady,"Brady, Frank",,"=""0307463907""","=""9780307463906""",0,3.94,Crown,Hardcover,402,2011,2011,,2016/12/01,to-read,to-read (#263),to-read,,,,0,0
13588384,Netflixed: The Epic Battle for America's Eyeballs,Gina Keating,"Keating, Gina",,"=""1591844789""","=""9781591844785""",0,3.97,Portfolio,Hardcover,304,2012,2012,,2016/12/01,to-read,to-read (#262),to-read,,,,0,0
223380,Stories of Your Life and Others,Ted Chiang,"Chiang, Ted",,"=""0330426648""","=""9780330426640""",3,4.25,Small Beer Press,ebook,281,2010,2002,2016/11/30,2016/11/11,,,read,,,,1,0
365990,"The Crossing (The Border Trilogy, #2)",Cormac McCarthy,"McCarthy, Cormac",,"=""""","=""""",0,4.17,Alfred A. Knopf,Hardcover,426,1994,1994,2016/11/27,2015/02/15,,,read,,,,1,0
502295,Gonzo: The Life of Hunter S. Thompson,Jann S. Wenner,"Wenner, Jann S.","Corey Seymour, Johnny Depp","=""0316005274""","=""9780316005272""",0,4.10,"Little, Brown and Company",Hardcover,467,2007,2007,,2016/11/25,to-read,to-read (#261),to-read,,,,0,0
17780,In the Heart of the Sea: The Tragedy of the Whaleship Essex,Nathaniel Philbrick,"Philbrick, Nathaniel",,"=""0141001828""","=""9780141001821""",0,4.17,Penguin Books,Paperback,302,2001,2000,,2016/11/24,to-read,to-read (#260),to-read,,,,0,0
13192061,"Agile Experience Design: A Digital Designer's Guide to Agile, Lean, and Continuous",Lindsay Ratcliffe,"Ratcliffe, Lindsay",Marc McNeill,"=""0321804813""","=""9780321804815""",0,3.99,New Riders Pub,Paperback,309,2011,2011,,2016/11/24,to-read,to-read (#259),to-read,,,,0,0
2998,The Secret Garden,Frances Hodgson Burnett,"Burnett, Frances Hodgson",,"=""0517189607""","=""9780517189603""",0,4.17,Children's Classics,Hardcover,331,1998,1911,,2016/11/23,,,read,,,,1,0
10210,Jane Eyre,Charlotte Brontë,"Brontë, Charlotte",Michael Mason,"=""0142437204""","=""9780142437209""",0,4.16,Penguin,Paperback,532,2003,1847,,2016/11/23,to-read,to-read (#258),to-read,,,,0,0
18135,Romeo and Juliet,William Shakespeare,"Shakespeare, William",,"=""0743477111""","=""9780743477116""",0,3.74,Washington Square Press,Mass Market Paperback,281,2002,1590,,2016/11/23,to-read,to-read (#257),to-read,,,,0,0
24213,Alice’s Adventures in Wonderland / Through the Looking-Glass,Lewis Carroll,"Carroll, Lewis","Martin Gardner, John Tenniel","=""""","=""""",0,4.06,Penguin Group (USA),Paperback,239,2000,1871,,2016/11/23,to-read,to-read (#256),to-read,,,,0,0
370493,The Giving Tree,Shel Silverstein,"Silverstein, Shel",,"=""0060256656""","=""9780060256654""",0,4.39,HarperCollins Publishers,Hardcover,64,1964,1964,,2016/11/23,to-read,to-read (#255),to-read,,,,0,0
42660,The Battle for Spain: The Spanish Civil War 1936-1939,Antony Beevor,"Beevor, Antony",,"=""014303765X""","=""9780143037651""",0,3.91,Penguin Books,Paperback,526,2006,2006,,2016/11/22,to-read,to-read (#254),to-read,,,,0,0
35100,Battle Cry of Freedom: The Civil War Era,James M. McPherson,"McPherson, James M.",,"=""019516895X""","=""9780195168952""",0,4.40,Oxford University Press,Paperback,867,2003,1988,,2016/11/22,to-read,to-read (#253),to-read,,,,0,0
13608106,On Web Typography,Jason Santa Maria,"Maria, Jason Santa",,"=""1937557073""","=""9781937557072""",3,4.14,A Book Apart,Paperback,142,2014,2014,2016/11/22,2016/11/11,,,read,,,,1,0
18079776,The Invention of Wings,Sue Monk Kidd,"Kidd, Sue Monk",,"=""0670024783""","=""9780670024780""",0,4.26,Viking,Hardcover,384,2014,2014,,2016/11/22,to-read,to-read (#252),to-read,,,,0,0
30375037,Napoleon the Great,Andrew Roberts,"Roberts, Andrew",,"=""""","=""""",0,4.25,Penguin,Kindle Edition,884,2016,2014,,2016/11/20,to-read,to-read (#251),to-read,,,,0,0
40631,Europe: A History,Norman Davies,"Davies, Norman",,"=""0060974680""","=""9780060974688""",0,4.21,Harper Perennial,Paperback,1392,1998,1996,,2016/11/20,to-read,to-read (#250),to-read,,,,0,0
76401,Bury My Heart at Wounded Knee: An Indian History of the American West,Dee Brown,"Brown, Dee",,"=""0805066691""","=""9780805066692""",0,4.26,"Henry Holt and Company, LLC",Paperback,509,2001,1970,,2016/11/20,to-read,to-read (#249),to-read,,,,0,0
28511400,Pricing Design,Dan Mall,"Mall, Dan",Mike Monteiro,"=""""","=""""",0,4.35,,ebook,50,2016,,,2016/11/20,to-read,to-read (#248),to-read,,,,0,0
10031,The Wall,Jean-Paul Sartre,"Sartre, Jean-Paul","Justin Cartwright, Lloyd Alexander","=""184391400X""","=""9781843914006""",3,4.07,Hesperus Press,Paperback,183,2005,1939,2016/11/20,2015/05/25,,,read,,,,1,0
472025,Why I Am Not a Christian and Other Essays on Religion and Related Subjects,Bertrand Russell,"Russell, Bertrand",Paul  Edwards,"=""0671203231""","=""9780671203238""",0,4.00,Touchstone,Paperback,266,1967,1957,,2016/11/20,to-read,to-read (#247),to-read,,,,0,0
243685,A History of Western Philosophy,Bertrand Russell,"Russell, Bertrand",,"=""0671201581""","=""9780671201586""",0,4.13,Simon & Schuster,Paperback,906,1986,1945,,2016/11/20,to-read,to-read (#246),to-read,,,,0,0
15796700,Americanah,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",Jashar Awan,"=""""","=""""",0,4.31,Alfred A. Knopf,Hardcover,477,2013,2013,,2016/11/20,to-read,to-read (#245),to-read,,,,0,0
918645,Mygale,Thierry Jonquet,"Jonquet, Thierry",Donald Nicholson-Smith,"=""087286409X""","=""9780872864092""",1,3.92,City Lights Publishers,Paperback,129,2003,1984,2016/11/20,2015/08/18,,,read,,,,1,0
92057,The Autobiography of Malcolm X,Malcolm X,"X, Malcolm",Alex Haley,"=""""","=""""",0,4.37,Ballantine Books,Mass Market Paperback,466,2015,1965,,2016/11/19,to-read,to-read (#244),to-read,,,,0,0
551797,Cyberpunk 2020: The Roleplaying Game of the Dark Future,Mike Pondsmith,"Pondsmith, Mike",,"=""0937279137""","=""9780937279137""",3,4.16,R. Talsorian Games,Paperback,250,1990,1988,,2016/11/19,,,read,,,,1,0
1604396,"Warhammer Campaign: The Enemy Within and Shadows Over Bogenhafen (Warhammer Fantasy Role Play: The Enemy Within Campaign, #1)",Graeme Davis,"Davis, Graeme","Graeme Davis, Phil Gallagher","=""1869893379""","=""9781869893378""",0,4.39,Games Workshop,Paperback,,1988,1988,,2016/11/19,,,read,,,,1,0
1730663,Death on the Reik (Warhammer Fantasy Roleplay),Phil Gallagher,"Gallagher, Phil",,"=""1899749071""","=""9781899749072""",0,4.25,"Hogshead Publishing, Ltd.",Paperback,,1996,1987,,2016/11/19,,,read,,,,1,0
18281304,"Something Rotten in Kislev: The Enemy Within Campaign, Volume 4",Ken Rolston,"Rolston, Ken",Graeme Davis,"=""""","=""""",0,3.32,Games Workshop Ltd.,Hardcover,146,1988,1988,,2016/11/19,,,read,,,,1,0
2219627,"Warhammer City: A Complete Guide to Middenheim, City of the White Wolf (Warhammer Fantasy Role Play: The Enemy Within Campaign)",Carl Sargent Phil Gallagher,"Gallagher, Carl Sargent Phil",,"=""1869893247""","=""9781869893248""",0,4.13,Games Workshop,Unknown Binding,96,1987,1987,,2016/11/19,,,read,,,,1,0
2228471,Power Behind the Throne,Carl Sargent,"Sargent, Carl","James Wallis, Paul Bonner","=""189974911X""","=""9781899749119""",0,4.14,Hogshead Publishing,Paperback,128,1998,1988,,2016/11/19,,,read,,,,1,0
208613,"Shadows Over Bogenhafen: Enemy Within Campaign, Volume 1 (Warhammer Fantasy Roleplay) (v. 1)",Martin McKenna,"McKenna, Martin",,"=""1899749020""","=""9781899749027""",0,3.72,Hogshead Publishing,Paperback,128,1807,1995,,2016/11/19,,,read,,,,1,0
18281313,"Empire in Flames: The Enemy Within Campaign, Volume 5",Carl Sargent,"Sargent, Carl","Jim Bambra, Graeme Davis, Phil Gallagher","=""""","=""""",0,3.53,Flame Publishing,Hardcover,154,1989,1989,,2016/11/19,,,read,,,,1,0
18721328,"The Enemy Within (The Enemy Within Campaign, #1)",Jim Bambra,"Bambra, Jim","Graeme Davis, Phil Gallagher","=""""","=""""",0,4.08,Games Workshop Ltd. ,Unknown Binding,64,1986,1986,,2016/11/19,,,read,,,,1,0
3359366,Warhammer Fantasy Roleplay,Richard Halliwell,"Halliwell, Richard","Rick Priestley, Graeme Davis, Jim Bambra, Phil Gallagher","=""1899749012""","=""9781899749010""",0,4.11,Hogshead Publishing,Paperback,364,1995,1986,,2016/11/19,,,read,,,,1,0
8510701,"Horror on the Orient Express (Call of Cthulhu, 7th Edition)",Geoff Gillan,"Gillan, Geoff","Marion Anderson, L.N. Isinwyll, Earl Geier, Lee Gibbons, Peter F. Jeffrey, Christian Lehman, Mark Morrison, Charlie Krank, Thomas Ligotti, Peter Schott, Carol Triplett, Penelope Love, Sixt Wetzler, Russell Waters, Richard Watts, Phil Anderson, Lynn Willis, Bernard Caleo, Gustaf Bjorksten, Les Brooks, Nick Hagger, Laurie Deitrick","=""0933635761""","=""9780933635760""",0,4.36,"Chaosium, Inc.",Boxed Set,,1991,1991,,2016/11/19,,,read,,,,1,0
33489,Call of Cthulhu: Horror Roleplaying (Call of Cthulhu RPG),Sandy Petersen,"Petersen, Sandy","Lynn Willis, John Snyder, Paul Carrick","=""1568821816""","=""9781568821818""",0,4.46,Chaosium,Paperback,320,2005,1981,,2016/11/19,,,read,,,,1,0
89937,Principia Discordia ● Or ● How I Found Goddess and What I Did to Her When I Found Her: The Magnum Opiate of Malaclypse the Younger,Malaclypse the Younger,"Younger, Malaclypse the",Omar Khayyam Ravenhurst,"=""1559500409""","=""9781559500401""",0,4.25,Loompanics Unltd,Paperback,0,1980,1965,2012/01/01,2016/11/18,,,read,,,,1,0
28407,Germinal,Émile Zola,"Zola, Émile",Roger Pearson,"=""0140447423""","=""9780140447422""",0,4.21,Penguin Classics,Paperback,592,2004,1885,,2016/11/18,to-read,to-read (#243),to-read,,,,0,0
23995360,Superforecasting: The Art and Science of Prediction,Philip E. Tetlock,"Tetlock, Philip E.",Dan Gardner,"=""0804136696""","=""9780804136693""",3,4.08,Crown,Hardcover,352,2015,2015,2016/11/18,2016/08/10,,,read,,,,1,0
22822858,A Little Life,Hanya Yanagihara,"Yanagihara, Hanya",,"=""0385539258""","=""9780385539258""",0,4.27,Doubleday,Hardcover,720,2015,2015,,2016/11/17,to-read,to-read (#242),to-read,,,,0,0
18058155,Visual Storytelling with D3: An Introduction to Data Visualization in JavaScript (Addison-Wesley Data and Analytics),Ritchie King,"King, Ritchie",,"=""0321933176""","=""9780321933171""",0,3.93,Addison-Wesley Professional,Paperback,284,2014,2014,,2016/11/07,to-read,to-read (#240),to-read,,,,0,0
153747,"Moby-Dick or, The Whale",Herman Melville,"Melville, Herman","Andrew Delbanco, Tom Quirk","=""0142437247""","=""9780142437247""",3,3.57,Penguin Classics ,Paperback,720,2003,1851,2016/11/05,2016/08/03,,,read,,,,1,0
23197707,"#Workout: Games, Tools & Practices to Engage People, Improve Work, and Delight Clients (Management 3.0)",Jurgen Appelo,"Appelo, Jurgen",,"=""9492032015""","=""9789492032010""",0,4.29,Happy Melly Express,Kindle Edition,505,2014,2014,,2016/11/04,to-read,to-read (#239),to-read,,,,0,0
25505408,City of Exiles: Berlin from the outside in,Stuart Braun,"Braun, Stuart",,"=""""","=""9780994326805""",3,4.11,Noctua Press,Paperback,304,2015,2015,2016/11/04,2016/10/16,,,read,,,,1,0
2767,A People’s History of the United States: 1492 - Present,Howard Zinn,"Zinn, Howard",,"=""0060838655""","=""9780060838652""",0,4.09,Harper Perennial,Paperback,729,1995,1980,,2016/10/30,to-read,to-read (#238),to-read,,,,0,0
1055446,Innovation Games: Creating Breakthrough Products Through Collaborative Play,Luke Hohmann,"Hohmann, Luke",,"=""0321437292""","=""9780321437297""",0,3.98,Addison-Wesley Professional,Paperback,192,2006,2006,,2016/08/29,to-read,to-read (#237),to-read,,,,0,0
1842,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,"Diamond, Jared",,"=""0739467352""","=""9780739467350""",0,4.04,W.W. Norton & Company,Paperback,498,2005,1997,,2016/08/29,to-read,to-read (#236),to-read,,,,0,0
25111341,The Industries of the Future,Alec J. Ross,"Ross, Alec J.",,"=""1476753652""","=""9781476753652""",0,3.96,Simon & Schuster,Hardcover,320,2016,2016,,2016/08/29,to-read,to-read (#235),to-read,,,,0,0
1786375,On the Edge of Life (Yoko Tsuno #7),Roger Leloup,"Leloup, Roger",,"=""1905460325""","=""9781905460328""",0,4.09,Cinebook,Paperback,48,2007,1976,,2016/08/29,to-read,to-read (#234),to-read,,,,0,0
22221112,"User Story Mapping: Discover the Whole Story, Build the Right Product",Jeff Patton,"Patton, Jeff",Peter Economy,"=""1491904909""","=""9781491904909""",0,4.19,O'Reilly Media,Paperback,324,2014,2012,2016/08/22,2015/11/06,,,read,,,,1,0
8197735,Atlas of Remote Islands: Fifty Islands I Have Never Set Foot On and Never Will,Judith Schalansky,"Schalansky, Judith",Christine Lo,"=""014311820X""","=""9780143118206""",0,4.22,Penguin,Hardcover,144,2010,2009,,2016/08/21,to-read,to-read (#233),to-read,,,,0,0
23001125,Everybody Writes: Your Go-To Guide to Creating Ridiculously Good Content,Ann Handley,"Handley, Ann",,"=""111890561X""","=""9781118905616""",0,3.97,Wiley,Kindle Edition,415,2014,2014,,2016/08/16,to-read,to-read (#232),to-read,,,,0,0
30650012,Machine Learning for Designers,Patrick Hebron,"Hebron, Patrick",,"=""1491956208""","=""9781491956205""",0,3.84,O'Reilly,ebook,79,2016,,,2016/08/15,to-read,to-read (#231),to-read,,,,0,0
30836303,Ilustrowany leksykon piwa,Leszek Rum,"Rum, Leszek",,"=""837524984X""","=""9788375249842""",0,0.0,Kurpisz,Hardcover,376,2008,,2016/01/01,2016/07/03,,,read,,,,1,0
2165,The Old Man and the Sea,Ernest Hemingway,"Hemingway, Ernest",,"=""0684830493""","=""9780684830490""",3,3.81,Scribner,Hardcover,96,1996,1952,2016/08/10,2014/12/07,,,read,,,,1,0
148123,Drawing the Human Head,Burne Hogarth,"Hogarth, Burne",,"=""0823013766""","=""9780823013760""",0,4.22,Watson-Guptill,Paperback,160,1989,1965,,2016/08/07,to-read,to-read (#230),to-read,,,,0,0
55030,Cosmos,Carl Sagan,"Sagan, Carl",,"=""0375508325""","=""9780375508325""",3,4.40,Random House,Mass Market Paperback,384,2002,1980,2016/08/07,2015/02/08,,,read,,,,1,0
56837,Communicating Design: Developing Web Site Documentation for Design and Planning,Dan M. Brown,"Brown, Dan M.",,"=""0321392353""","=""9780321392350""",0,3.90,New Riders Pub,Paperback,352,2007,,,2016/08/03,to-read,to-read (#229),to-read,,,,0,0
690354,Understanding the Qur'an: Themes and Styles (London Qur'an Studies),Muhammad A.S. Abdel Haleem,"Haleem, Muhammad A.S. Abdel",,"=""1860646506""","=""9781860646508""",0,4.15,I. B. Tauris,Paperback,240,,1999,,2016/08/03,to-read,to-read (#228),to-read,,,,0,0
4625,The Complete Short Stories of Ernest Hemingway,Ernest Hemingway,"Hemingway, Ernest","John Hemingway, Patrick Hemingway, Gregory H. Hemingway, Charles Scribner Jr.","=""0684843323""","=""9780684843322""",0,4.29,Charles Schribner's Sons,Paperback,650,1987,1987,,2015/07/24,to-read,to-read (#227),to-read,,,,0,0
22929175,The Beer Bible,Jeff Alworth,"Alworth, Jeff",,"=""0761168117""","=""9780761168119""",3,4.35,Workman Pub Co,Paperback,644,2015,2015,2016/08/03,2016/07/02,,,read,,,,1,0
30989889,Piwo - najlepsze piwa z polskich sklepów,Bartosz Senderek,"Senderek, Bartosz",,"=""8377734028""","=""9788377734025""",0,2.50,RM,Paperback,136,2015,,2016/07/11,2016/07/11,,,read,,,,1,0
21082473,"Beer O`Clock: Craft, Cask and Culture",Jane Peyton,"Peyton, Jane",,"=""1783720069""","=""9781783720064""",0,3.33,Summersdale Publishers Ltd,Kindle Edition,209,2013,2013,,2016/07/02,to-read,to-read (#226),to-read,,,,0,0
51877,Capitalism and Freedom,Milton Friedman,"Friedman, Milton",,"=""0226264211""","=""9780226264219""",2,3.90,University of Chicago Press,Paperback,208,2002,1962,2016/06/25,2015/03/25,,,read,,,,1,0
861023,A Contract with God and Other Tenement Stories (The Contract With God Trilogy #1),Will Eisner,"Eisner, Will",,"=""0878160183""","=""9780878160181""",4,4.06,Kitchen Sink Press,Paperback,196,1985,1978,2016/01/01,2016/02/29,,,read,,,,1,0
33476,Comics and Sequential Art,Will Eisner,"Eisner, Will",,"=""""","=""""",0,4.11,Poorhouse Press,Paperback,163,2001,1985,,2016/06/06,to-read,to-read (#225),to-read,,,,0,0
32829,Journey to the Center of the Earth,Jules Verne,"Verne, Jules","Lowell Bair, Kim Stanley Robinson","=""0553213970""","=""9780553213973""",2,3.85,Bantam,Mass Market Paperback,240,1991,1864,2016/01/01,2016/06/05,,,read,,,,1,0
535441,The Zombie Survival Guide: Complete Protection from the Living Dead,Max Brooks,"Brooks, Max",,"=""1400049628""","=""9781400049622""",2,3.85,Three Rivers Press,Paperback,272,2003,2003,2016/01/01,2016/05/17,,,read,,,,1,0
299596,Das Boot: The Boat,Lothar-Günther Buchheim,"Buchheim, Lothar-Günther",,"=""""","=""""",0,4.26,Cassell,Paperback,563,2007,1973,,2016/06/05,to-read,to-read (#224),to-read,,,,0,0
183586,The Cruel Sea (Classics of War),Nicholas Monsarrat,"Monsarrat, Nicholas",,"=""1580800467""","=""9781580800464""",0,4.23,Burford Books,Paperback,520,2000,1951,,2016/06/05,to-read,to-read (#223),to-read,,,,0,0
828350,The Possibility of an Island,Michel Houellebecq,"Houellebecq, Michel",,"=""0297850989""","=""9780297850984""",0,3.80,Weidenfeld & Nicholson,Hardcover,352,2005,2005,,2016/05/23,to-read,to-read (#222),to-read,,,,0,0
15196,"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",Art Spiegelman,"Spiegelman, Art",,"=""0394541553""","=""9780394541556""",0,4.39,Pantheon Books,Hardcover,159,1991,1986,,2016/05/23,,,read,,,,1,0
51606,Johnny Got His Gun,Dalton Trumbo,"Trumbo, Dalton",Ron Kovic,"=""0806512814""","=""9780806512815""",0,4.21,Citadel,Paperback,309,1998,1939,,2016/05/23,to-read,to-read (#221),to-read,,,,0,0
18194,The Cyberiad,Stanisław Lem,"Lem, Stanisław","Michael Kandel, Daniel Mróz","=""""","=""""",0,4.13,Harcourt,Paperback,295,2002,1965,,2016/05/21,to-read,to-read (#220),to-read,,,,0,0
28769,Tales Of Pirx The Pilot: Funny and Lively Sci-Fi Space Adventures – Short Stories of a Lovable Astronaut,Stanisław Lem,"Lem, Stanisław",Louis Iribarne,"=""0156881500""","=""9780156881500""",0,4.10,Harper Voyager,Paperback,206,1990,1961,,2016/05/21,to-read,to-read (#219),to-read,,,,0,0
869436,Five Germanys I Have Known,Fritz Stern,"Stern, Fritz",,"=""0374530866""","=""9780374530860""",0,4.04,"Farrar, Straus and Giroux",Paperback,576,2007,2006,,2016/05/18,to-read,to-read (#218),to-read,,,,0,0
1852,The Call of the Wild,Jack London,"London, Jack",Avi,"=""""","=""""",2,3.92,Scholastic,Mass Market Paperback,172,2001,1903,2016/01/01,2015/01/17,,,read,,,,1,0
87282,Closely Watched Trains,Bohumil Hrabal,"Hrabal, Bohumil","Edith Pargeter, Josef Škvorecký","=""0810112787""","=""9780810112780""",3,3.71,Northwestern University Press,Paperback,85,1995,1965,2016/01/01,2016/05/14,,,read,,,,1,0
28634,Immortality,Milan Kundera,"Kundera, Milan",Peter Kussi,"=""057114456X""","=""9780571144563""",0,4.14,Faber and Faber,Paperback,400,1998,1990,,2016/05/14,to-read,to-read (#217),to-read,,,,0,0
397503,I Served the King of England,Bohumil Hrabal,"Hrabal, Bohumil",Paul Wilson,"=""081121687X""","=""9780811216876""",0,4.06,New Directions,Paperback,243,2007,1983,,2016/05/14,to-read,to-read (#216),to-read,,,,0,0
87280,Too Loud a Solitude,Bohumil Hrabal,"Hrabal, Bohumil",Michael Henry Heim,"=""0349102627""","=""9780349102627""",0,3.97,Abacus,Paperback,112,1993,1976,,2016/05/14,to-read,to-read (#215),to-read,,,,0,0
70134,Towards a New Architecture,Le Corbusier,"Corbusier, Le",,"=""0486250237""","=""9780486250236""",0,3.93,Dover Publications,Paperback,289,1985,1923,,2016/05/12,to-read,to-read (#214),to-read,,,,0,0
1237300,The Shock Doctrine: The Rise of Disaster Capitalism,Naomi Klein,"Klein, Naomi",,"=""0805079831""","=""9780805079838""",3,4.30,Metropolitan Books,Hardcover,558,2007,2007,2016/05/10,2015/03/25,,,read,,,,1,0
